name,url,state
UCO Bank,https://www.google.com/maps/place/UCO+Bank/data=!4m7!3m6!1s0x39e6a53ff43f2be9:0xa07abbde21d6761b!8m2!3d27.3347429!4d88.6128742!16s%2Fg%2F119v61zn8!19sChIJ6Ss_9D-l5jkRG3bWId67eqA?authuser=0&hl=en&rclk=1,Sikkim
UCO Bank,https://www.google.com/maps/place/UCO+Bank/data=!4m7!3m6!1s0x39e6a44dd848cc75:0xe2f129333a3594fa!8m2!3d27.2937543!4d88.5904697!16s%2Fg%2F124systq4!19sChIJdcxI2E2k5jkR-pQ1OjMp8eI?authuser=0&hl=en&rclk=1,Sikkim
UCO Bank,https://www.google.com/maps/place/UCO+Bank/data=!4m7!3m6!1s0x39e429b165eb80ed:0x41fabfd12730a75c!8m2!3d27.1317296!4d88.2796459!16s%2Fg%2F11dyn767zb!19sChIJ7YDrZbEp5DkRXKcwJ9G_-kE?authuser=0&hl=en&rclk=1,Sikkim
UCO Bank Namchi,https://www.google.com/maps/place/UCO+Bank+Namchi/data=!4m7!3m6!1s0x39e69d00331adf5f:0x5039b1492819e0f4!8m2!3d27.1657451!4d88.3610542!16s%2Fg%2F11y47tzfmb!19sChIJX98aMwCd5jkR9OAZKEmxOVA?authuser=0&hl=en&rclk=1,Sikkim
