name,url,state
UCO Bank,https://www.google.com/maps/place/UCO+Bank/data=!4m7!3m6!1s0x374927867a10bfeb:0xad0dbdf0acc29edb!8m2!3d24.8467972!4d93.9382551!16s%2Fg%2F11dxb00cfj!19sChIJ678QeoYnSTcR257CrPC9Da0?authuser=0&hl=en&rclk=1,Manipur
UCO Bank,https://www.google.com/maps/place/UCO+Bank/data=!4m7!3m6!1s0x3749265d1be4244b:0x530e289a1cb585e3!8m2!3d24.7836882!4d93.9384245!16s%2Fg%2F11csrv7rzx!19sChIJSyTkG10mSTcR44W1HJooDlM?authuser=0&hl=en&rclk=1,Manipur
UCO Bank - Lamlong Branch,https://www.google.com/maps/place/UCO+Bank+-+Lamlong+Branch/data=!4m7!3m6!1s0x3749271154a47af3:0x61d00b46a100d2c0!8m2!3d24.8219576!4d93.9623761!16s%2Fg%2F11c5b15fgy!19sChIJ83qkVBEnSTcRwNIAoUYL0GE?authuser=0&hl=en&rclk=1,Manipur
UCO Bank,https://www.google.com/maps/place/UCO+Bank/data=!4m7!3m6!1s0x374eb252e199afa9:0x68df945e0c835f58!8m2!3d24.3351038!4d93.6951573!16s%2Fg%2F124ss91rx!19sChIJqa-Z4VKyTjcRWF-DDF6U32g?authuser=0&hl=en&rclk=1,Manipur
UCO Bank,https://www.google.com/maps/place/UCO+Bank/data=!4m7!3m6!1s0x374932ddd8d221ef:0x5885349c01e72640!8m2!3d24.6243758!4d93.7619485!16s%2Fg%2F1tg7_v5m!19sChIJ7yHS2N0ySTcRQCbnAZw0hVg?authuser=0&hl=en&rclk=1,Manipur
UCO Bank,https://www.google.com/maps/place/UCO+Bank/data=!4m7!3m6!1s0x374938caf1748f7d:0x97204b41a66c3fd2!8m2!3d24.4975573!4d93.9857497!16s%2Fg%2F11c60m37m0!19sChIJfY908co4STcR0j9spkFLIJc?authuser=0&hl=en&rclk=1,Manipur
